game_id,team,opponent,team_avg_height,opp_avg_height,lineup,minutes_played,period,points,opp_points,rebounds,opp_rebounds,assists,opp_assists,turnovers,opp_turnovers,fouls_committed,fouls_drawn,possessions,opp_possessions,fastbreak,from_turnover,second_chance,points_in_paint,opp_from_turnover,opp_fastbreak,opp_second_chance,opp_points_in_paint,unscaled_pace,game_number
22500005,IND,OKC,79.4,78.2,"('Aaron Nesmith', 'Andrew Nembhard', 'Ben Sheppard', 'Jay Huff', 'Obi Toppin')",1.65,1,0,3,2,4,0,1,0,0,1,0,3.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.44,1
22500005,IND,OKC,80.0,78.4,"('Ben Sheppard', 'Bennedict Mathurin', 'Jarace Walker', 'Jay Huff', 'Obi Toppin')",1.9166666666666667,3,10,8,1,2,3,0,0,0,0,1,5.0,4.44,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,9.44,1
22500005,IND,OKC,79.0,79.8,"('Ben Sheppard', 'Bennedict Mathurin', 'Jarace Walker', 'Obi Toppin', 'Pascal Siakam')",5.611666666666666,4,14,13,6,6,1,1,1,0,3,3,13.32,13.2,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,26.52,1
22500005,IND,OKC,79.4,79.6,"('Ben Sheppard', 'Bennedict Mathurin', 'Jarace Walker', 'Obi Toppin', 'Tony Bradley')",0.4833333333333333,4,2,3,0,1,1,1,0,0,1,1,2.0,1.44,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.44,1
22500005,IND,OKC,78.8,79.2,"('Aaron Nesmith', 'Ben Sheppard', 'Bennedict Mathurin', 'Pascal Siakam', 'Tony Bradley')",3.666666666666667,4,12,10,4,2,1,4,0,0,2,3,7.76,7.44,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,15.2,1
22500005,IND,OKC,79.2,79.6,"('Aaron Nesmith', 'Bennedict Mathurin', 'Jarace Walker', 'Obi Toppin', 'Tony Bradley')",0.5666666666666667,4,2,3,0,2,0,1,0,0,2,0,1.88,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.32,1
22500005,IND,OKC,79.0,79.8,"('Ben Sheppard', 'Bennedict Mathurin', 'Jarace Walker', 'Obi Toppin', 'Pascal Siakam')",4.86,5,11,11,4,3,0,0,1,0,4,5,11.32,8.2,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,19.52,1
22500005,IND,OKC,79.0,78.4,"('Ben Sheppard', 'Bennedict Mathurin', 'Jarace Walker', 'Obi Toppin', 'Pascal Siakam')",0.8166666666666667,6,2,2,1,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1
22500005,IND,OKC,79.0,78.4,"('Jarace Walker', 'Johnny Furphy', 'Obi Toppin', 'Pascal Siakam', 'Taelon Peter')",0.75,6,4,6,0,3,0,0,0,0,2,0,3.0,2.76,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.76,1
22500005,IND,OKC,78.6,79.2,"('Aaron Nesmith', 'Ben Sheppard', 'Bennedict Mathurin', 'Obi Toppin', 'Pascal Siakam')",1.6333333333333333,4,5,3,2,0,0,1,0,0,0,1,2.0,2.44,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.44,1
22500005,IND,OKC,79.4,79.8,"('Bennedict Mathurin', 'Jarace Walker', 'Jay Huff', 'Obi Toppin', 'Taelon Peter')",2.633333333333333,3,10,4,2,3,2,1,1,3,1,1,8.88,7.88,2.0,6.0,3.0,2.0,2.0,0.0,0.0,2.0,16.76,1
22500005,IND,OKC,78.8,78.2,"('Ben Sheppard', 'Jarace Walker', 'Pascal Siakam', 'Taelon Peter', 'Tony Bradley')",1.0266666666666668,3,0,3,1,2,0,0,1,0,1,0,3.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.44,1
22500005,IND,OKC,78.6,79.2,"('Ben Sheppard', 'Jarace Walker', 'Obi Toppin', 'Pascal Siakam', 'Taelon Peter')",1.716666666666667,3,4,6,1,2,2,0,0,0,1,1,4.0,3.44,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,7.439999999999999,1
22500005,IND,OKC,79.2,78.2,"('Ben Sheppard', 'Bennedict Mathurin', 'Jarace Walker', 'Pascal Siakam', 'Tony Bradley')",0.205,3,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22500005,IND,OKC,79.8,78.4,"('Ben Sheppard', 'Bennedict Mathurin', 'Jarace Walker', 'Jay Huff', 'Pascal Siakam')",0.0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22500005,IND,OKC,79.4,78.4,"('Aaron Nesmith', 'Ben Sheppard', 'Bennedict Mathurin', 'Jay Huff', 'Pascal Siakam')",0.6833333333333333,3,0,1,1,1,0,0,0,0,1,0,1.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,1
22500005,IND,OKC,78.0,80.0,"('Aaron Nesmith', 'Andrew Nembhard', 'Bennedict Mathurin', 'Jarace Walker', 'Obi Toppin')",1.6666666666666667,2,2,3,1,1,0,0,1,0,1,1,3.88,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,1
22500005,IND,OKC,78.4,79.6,"('Aaron Nesmith', 'Andrew Nembhard', 'Bennedict Mathurin', 'Pascal Siakam', 'Tony Bradley')",1.0166666666666666,2,0,0,3,2,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1
22500005,IND,OKC,78.6,79.6,"('Andrew Nembhard', 'Ben Sheppard', 'Bennedict Mathurin', 'Pascal Siakam', 'Tony Bradley')",0.8500000000000001,2,3,0,2,2,1,0,0,0,2,1,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1
22500005,IND,OKC,78.6,80.0,"('Ben Sheppard', 'Jarace Walker', 'Obi Toppin', 'Pascal Siakam', 'Taelon Peter')",3.1533333333333338,6,5,9,2,4,2,2,1,0,1,0,6.0,5.44,2.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,11.44,1
22500005,IND,OKC,78.0,80.2,"('Aaron Nesmith', 'Bennedict Mathurin', 'Obi Toppin', 'Pascal Siakam', 'Taelon Peter')",0.9833333333333332,1,2,3,0,1,0,0,0,1,1,1,2.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.44,1
22500005,IND,OKC,79.6,78.2,"('Aaron Nesmith', 'Andrew Nembhard', 'Jarace Walker', 'Jay Huff', 'Obi Toppin')",1.3,1,2,1,2,1,1,0,0,0,0,0,2.0,2.44,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.44,1
22500005,IND,OKC,78.0,80.2,"('Aaron Nesmith', 'Andrew Nembhard', 'Bennedict Mathurin', 'Isaiah Jackson', 'Pascal Siakam')",4.033333333333334,1,11,8,4,1,2,0,4,3,4,4,8.88,10.76,3.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,19.64,1
22500005,IND,OKC,78.2,79.8,"('Ben Sheppard', 'Bennedict Mathurin', 'Obi Toppin', 'Pascal Siakam', 'Taelon Peter')",3.95,1,10,7,4,4,1,0,0,1,0,2,7.76,7.44,0.0,2.0,2.0,4.0,0.0,0.0,2.0,6.0,15.2,1
